customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST104409,Female,0,No,Yes,56,Yes,Yes,No,Yes,No,No internet service,No,No,No internet service,One year,No,Bank transfer,81.86,892.55,No
CUST104410,Female,0,Yes,No,46,Yes,No phone service,No,No internet service,No,Yes,No,No,No,Month-to-month,No,Bank transfer,58.09,6538.33,No
CUST104411,Female,1,No,Yes,6,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card,83.69,3390.51,No
CUST104412,Male,1,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,18.61,7239.59,No
CUST104413,Female,0,Yes,Yes,40,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,18.94,4277.04,No
CUST104414,Male,0,No,No,52,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card,75.09,2143.76,No
CUST104415,Male,0,Yes,No,66,Yes,No phone service,No,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,106.03,5156.22,No
CUST104416,Female,0,No,No,0,Yes,Yes,DSL,No,No internet service,No,No internet service,No,Yes,One year,Yes,Mailed check,107.43,3184.08,No
CUST104417,Male,0,Yes,No,66,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer,98.14,1713.22,No
CUST104418,Male,1,Yes,Yes,40,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer,86.34,6415.48,No
CUST104419,Male,0,No,No,2,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,One year,Yes,Credit card,59.94,3312.7,Yes
CUST104420,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,113.54,5204.66,No
CUST104421,Female,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,25.89,6323.55,No
CUST104422,Female,0,No,No,54,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,One year,Yes,Credit card,69.5,1520.73,No
CUST104423,Female,0,No,No,2,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,87.02,7772.48,No
CUST104424,Female,1,No,Yes,36,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,One year,No,Mailed check,91.93,7645.89,No
CUST104425,Male,0,Yes,No,21,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,75.26,1631.48,No
CUST104426,Male,0,No,Yes,26,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Credit card,91.76,4923.75,No
CUST104427,Female,1,Yes,No,21,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,One year,Yes,Electronic check,71.64,7579.95,No
CUST104428,Female,0,Yes,No,58,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,One year,Yes,Bank transfer,35.39,2827.47,No
CUST104429,Female,0,Yes,No,40,Yes,No phone service,No,No,No internet service,No,No,Yes,Yes,Two year,No,Mailed check,29.62,7142.08,No
CUST104430,Male,0,No,Yes,17,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,No,Mailed check,76.1,1025.75,No
CUST104431,Female,0,No,Yes,65,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Bank transfer,75.25,8648.9,No
CUST104432,Male,1,No,No,24,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card,29.34,2267.17,Yes
CUST104433,Male,0,No,Yes,57,Yes,No,No,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,88.9,8530.41,No
CUST104434,Male,0,No,Yes,40,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer,118.1,2650.44,No
CUST104435,Male,0,No,No,28,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,One year,No,Mailed check,83.59,5052.54,Yes
CUST104436,Female,0,No,Yes,10,Yes,Yes,No,Yes,Yes,No,No,No,No internet service,One year,No,Bank transfer,47.96,4671.48,No
CUST104437,Female,0,No,No,45,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,78.93,214.63,No
CUST104438,Female,0,No,Yes,49,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,44.76,87.91,No
CUST104439,Female,0,Yes,Yes,63,No,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Two year,No,Electronic check,99.42,1026.57,No
CUST104440,Male,0,Yes,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card,44.49,6433.25,No
CUST104441,Male,0,No,No,39,Yes,No phone service,No,No,No internet service,Yes,No,No,No,Two year,No,Mailed check,55.11,7430.62,No
CUST104442,Female,0,No,No,32,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,One year,No,Credit card,106.59,535.14,Yes
CUST104443,Female,0,No,No,1,No,No phone service,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,76.52,6866.44,Yes
CUST104444,Female,0,No,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,One year,No,Bank transfer,21.49,5993.36,No
CUST104445,Male,0,No,No,29,Yes,No,No,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,115.4,5409.79,Yes
CUST104446,Female,0,Yes,No,30,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,One year,No,Credit card,32.07,3982.11,No
CUST104447,Female,0,No,No,31,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,Yes,One year,No,Mailed check,96.01,5359.06,Yes
CUST104448,Male,0,Yes,Yes,58,No,No,No,Yes,No internet service,No,No,No internet service,Yes,One year,Yes,Credit card,85.76,7753.79,No
CUST104449,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,116.73,8488.87,Yes
CUST104450,Male,0,No,No,0,Yes,No phone service,DSL,Yes,No,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,43.17,2030.24,No
CUST104451,Female,0,Yes,Yes,42,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer,54.58,4647.21,No
CUST104452,Male,1,Yes,No,51,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card,24.43,2817.16,No
CUST104453,Male,0,No,No,13,Yes,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,18.37,7184.94,No
CUST104454,Female,0,No,No,31,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Credit card,69.16,1279.4,No
CUST104455,Female,0,No,Yes,53,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,73.13,3438.75,No
CUST104456,Male,0,Yes,Yes,43,No,No phone service,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Electronic check,68.54,3510.45,No
CUST104457,Female,1,No,No,22,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No internet service,One year,Yes,Credit card,99.99,5072.75,No
CUST104458,Male,0,Yes,Yes,5,Yes,No phone service,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Electronic check,41.82,6622.3,No
CUST104459,Female,1,Yes,No,36,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,37.7,3097.75,Yes
CUST104460,Female,0,Yes,Yes,63,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,One year,No,Mailed check,66.81,7356.2,No
CUST104461,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,53.21,2521.17,No
CUST104462,Male,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Bank transfer,36.99,8259.87,No
CUST104463,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,No,Mailed check,70.12,1062.07,No
CUST104464,Female,0,No,Yes,2,Yes,No,No,Yes,No,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer,64.81,2047.01,No
CUST104465,Male,0,Yes,Yes,32,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,62.92,7692.58,Yes
CUST104466,Female,0,No,No,51,Yes,No phone service,No,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Credit card,92.41,1968.02,Yes
CUST104467,Female,1,Yes,No,33,Yes,No phone service,No,No internet service,No,No,Yes,No,Yes,One year,Yes,Mailed check,102.09,887.18,No
CUST104468,Female,1,Yes,Yes,45,Yes,No,No,No,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,37.97,38.74,No
CUST104469,Male,1,No,No,22,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,37.98,46.04,No
CUST104470,Male,0,No,No,15,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,43.86,274.4,No
CUST104471,Male,0,Yes,No,63,Yes,No phone service,DSL,No,No,Yes,No,No,No internet service,One year,No,Bank transfer,75.96,4932.68,No
CUST104472,Female,0,Yes,No,5,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,22.99,8454.58,No
CUST104473,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card,54.19,6492.73,No
CUST104474,Female,0,Yes,Yes,67,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,22.32,3813.76,No
CUST104475,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card,48.96,3790.83,Yes
CUST104476,Male,0,No,Yes,9,Yes,Yes,No,No,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card,32.78,3412.19,Yes
CUST104477,Female,1,Yes,Yes,51,Yes,No phone service,No,Yes,No,Yes,No,Yes,No,Two year,No,Credit card,95.23,6378.17,Yes
CUST104478,Male,0,Yes,Yes,46,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,No,One year,Yes,Electronic check,18.45,3712.68,No
CUST104479,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.03,6922.99,Yes
CUST104480,Female,1,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Two year,Yes,Credit card,81.64,1529.1,Yes
CUST104481,Female,0,No,Yes,6,Yes,Yes,No,No internet service,Yes,No internet service,No,No,No internet service,One year,Yes,Electronic check,68.68,6429.67,No
CUST104482,Male,0,Yes,Yes,49,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,30.94,8135.13,No
CUST104483,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer,87.46,6274.94,No
CUST104484,Female,0,Yes,No,26,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,103.53,8786.78,Yes
CUST104485,Female,0,Yes,Yes,10,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,64.0,7595.67,Yes
CUST104486,Male,0,Yes,Yes,31,Yes,No,No,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Credit card,89.42,7241.55,Yes
CUST104487,Female,1,No,No,51,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer,42.64,3703.05,No
CUST104488,Female,1,No,Yes,34,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card,30.89,6670.1,No
CUST104489,Female,0,Yes,No,41,No,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,No,Mailed check,82.3,5878.11,No
CUST104490,Male,0,Yes,No,12,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.11,2846.86,No
CUST104491,Female,1,Yes,Yes,13,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,No,Electronic check,66.49,2808.9,No
CUST104492,Male,0,No,Yes,6,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer,105.25,7140.04,No
CUST104493,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,98.08,447.49,No
CUST104494,Female,0,Yes,Yes,0,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No,One year,Yes,Mailed check,30.87,6735.56,No
CUST104495,Female,0,Yes,Yes,57,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Credit card,95.16,1637.66,No
CUST104496,Male,0,Yes,Yes,2,Yes,No,No,Yes,No internet service,Yes,No internet service,No,Yes,One year,No,Mailed check,62.33,3662.2,No
CUST104497,Female,0,No,Yes,42,Yes,No,DSL,No,No,No internet service,No,Yes,No,One year,No,Bank transfer,19.25,2899.45,No
CUST104498,Male,0,Yes,Yes,12,Yes,No,No,No,No,No internet service,Yes,No,No internet service,Two year,No,Electronic check,76.63,8444.42,No
CUST104499,Female,0,Yes,Yes,63,Yes,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,54.74,5823.55,No
CUST104500,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,72.95,8205.92,Yes
CUST104501,Female,0,No,No,57,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,42.67,945.26,Yes
CUST104502,Male,0,Yes,Yes,16,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,107.45,198.96,No
CUST104503,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Two year,No,Mailed check,24.46,6246.75,No
CUST104504,Male,0,No,Yes,6,Yes,No phone service,No,No internet service,No internet service,No internet service,No,Yes,Yes,One year,No,Credit card,54.41,4242.26,No
CUST104505,Male,0,Yes,Yes,11,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,28.12,1049.7,No
CUST104506,Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No,One year,Yes,Mailed check,94.15,3885.5,No
CUST104507,Male,0,Yes,Yes,33,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer,47.84,2118.59,No
CUST104508,Female,1,Yes,Yes,0,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,One year,No,Credit card,118.36,1388.23,Yes
CUST104509,Male,0,No,Yes,14,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,One year,No,Electronic check,113.84,3308.99,No
CUST104510,Male,0,No,Yes,66,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,91.49,1508.98,No
CUST104511,Female,1,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,35.79,1726.34,No
CUST104512,Male,0,Yes,No,4,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.35,8157.03,No
CUST104513,Female,0,Yes,No,61,Yes,No phone service,No,No internet service,Yes,No,No,Yes,Yes,Two year,No,Electronic check,115.21,1120.84,No
CUST104514,Male,0,No,Yes,28,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,Yes,Two year,No,Mailed check,90.56,1564.88,No
CUST104515,Male,0,Yes,No,38,Yes,No,No,Yes,No,No internet service,No internet service,No internet service,No,Two year,No,Credit card,49.76,6737.13,No
CUST104516,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,One year,No,Credit card,102.26,396.99,No
CUST104517,Female,0,Yes,Yes,31,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer,46.16,103.07,No
CUST104518,Male,1,Yes,No,39,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,88.62,6262.89,No
CUST104519,Male,0,No,Yes,58,Yes,No phone service,No,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,18.99,6767.01,Yes
CUST104520,Female,0,No,Yes,72,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,49.72,1141.42,No
CUST104521,Male,0,No,No,38,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,One year,No,Bank transfer,20.36,734.57,Yes
CUST104522,Male,0,No,Yes,41,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,61.07,2292.94,No
CUST104523,Male,0,Yes,Yes,42,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,61.9,233.52,No
CUST104524,Female,1,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card,47.86,1624.49,No
CUST104525,Female,0,Yes,No,12,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,46.78,8413.35,No
CUST104526,Female,1,No,Yes,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Two year,No,Mailed check,58.52,8639.71,Yes
CUST104527,Female,0,Yes,No,71,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer,83.16,4599.8,No
CUST104528,Male,1,Yes,No,70,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.46,3199.18,Yes
CUST104529,Male,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,32.21,4710.67,Yes
CUST104530,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,54.56,4775.07,Yes
CUST104531,Male,1,No,No,15,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Two year,No,Bank transfer,33.87,4211.94,No
CUST104532,Male,1,Yes,No,45,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,53.36,7050.29,Yes
CUST104533,Female,1,Yes,No,49,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,49.12,3091.43,Yes
CUST104534,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,No,Credit card,32.11,4051.94,No
CUST104535,Male,0,Yes,No,70,Yes,Yes,No,Yes,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card,94.95,2319.73,Yes
CUST104536,Female,1,No,No,64,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,68.54,899.94,No
CUST104537,Female,0,Yes,Yes,18,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,103.12,6506.53,Yes
